filter,mjd,flux,zp,magsys,fluxerr,ra_unc,dec_unc,ra,dec
ztfg,58750.25298999995,30931.430109489633,25.0,ab,370.3557009735562,0.25,0.22,342.4596441,51.2633768
ztfg,58370.34451999981,31361.729165129902,25.0,ab,375.5078619895779,0.25,0.22,342.4596196,51.2633889
ztfg,58426.2193,30931.430109489633,25.0,ab,370.3557009735562,0.25,0.22,342.4597069,51.2633607
ztfg,58363.311149999965,30450.89066974223,25.0,ab,364.60198960543914,0.25,0.22,342.4596036,51.2633815
ztfg,58749.25266000023,29895.09927814587,25.0,ab,357.94725331613364,0.25,0.22,342.4596194,51.2633723
ztfg,58663.46635999996,30143.93884279472,25.0,ab,360.9267195441502,0.25,0.22,342.4596294,51.2633823
ztfg,58738.43284999998,29977.816715823814,25.0,ab,358.93766580289906,0.25,0.22,342.4596492,51.2633796
ztfg,58717.39354000008,29702.97844017866,25.0,ab,355.64690550275714,0.25,0.22,342.4596506,51.2633793
ztfg,58730.318529999815,31074.20310388586,25.0,ab,372.065185217658,0.25,0.22,342.4596521,51.2633774
ztfg,58690.44741000002,31361.729165129902,25.0,ab,375.5078619895779,0.25,0.22,342.4596446,51.263376
ztfg,58720.41037999978,30507.034978225158,25.0,ab,365.27423025678524,0.25,0.22,342.4596956,51.2633724
ztfg,58717.394439999945,30394.84968770113,25.0,ab,363.9309861273067,0.25,0.22,342.459622,51.2633765
ztfg,58723.409769999795,29457.77902339458,25.0,ab,352.71102437602207,0.25,0.22,342.4596722,51.2633742
ztfg,58667.4556499999,16857.765178289763,25.0,ab,217.37205823666625,0.25,0.22,342.4596265,51.2633762
ztfg,58696.41107999999,30789.313097416132,25.0,ab,368.65407109610027,0.25,0.22,342.4596309,51.2633777
ztfg,58723.41067000013,29675.63358073526,25.0,ab,355.3194933995554,0.25,0.22,342.45968,51.2633735
ztfg,58680.47397000017,30902.95432513592,25.0,ab,370.0147478059283,0.25,0.22,342.459639,51.2633825
ztfg,58676.42677999986,30366.86788465786,25.0,ab,363.5959476165133,0.25,0.22,342.4596196,51.2633823
ztfg,58796.20420000004,31564.578912990713,25.0,ab,377.9366717890398,0.25,0.22,342.4596193,51.2633787
ztfg,58803.18577999994,30563.282803659662,25.0,ab,365.94771036240263,0.25,0.22,342.4596429,51.2633852
ztfg,58793.16925999988,29484.923138943665,25.0,ab,353.03603288374063,0.25,0.22,342.4596703,51.2633972
ztfg,58743.396060000174,30227.344800386552,25.0,ab,361.92537598453947,0.25,0.22,342.4596195,51.2633903
ztfg,58343.38559000008,30619.634336906754,25.0,ab,366.6224322075545,0.25,0.22,342.459603,51.2633964
ztfg,58736.17332000006,27415.741719278863,25.0,ab,328.26080805873954,0.25,0.22,342.4596107,51.263378
ztfg,58806.18918000022,31332.85724315589,25.0,ab,375.162165690917,0.25,0.22,342.4596829,51.2633775
ztfg,58686.47036000015,30988.46042012061,25.0,ab,371.0385501207088,0.25,0.22,342.4596195,51.2633606
ztfg,58708.451590000186,21438.776659735067,25.0,ab,256.69596037836436,0.25,0.22,342.4596284,51.2633853
ztfg,58722.4128200002,30846.081377571445,25.0,ab,369.3337828364098,0.25,0.22,342.4596396,51.2633776
ztfg,58747.25156999985,28183.82931264455,25.0,ab,337.45746072055,0.25,0.22,342.4596266,51.2633841
ztfg,58714.472130000126,28787.23810835251,25.0,ab,344.6823412617012,0.25,0.22,342.4596422,51.2633806
ztfg,58642.42305999994,29593.749953433922,25.0,ab,354.3390644934202,0.25,0.22,342.4596248,51.2633908
ztfg,58781.18104999978,31535.520245507174,25.0,ab,377.5887395037517,0.25,0.22,342.4596274,51.2633925
ztfg,58657.47405999992,14804.71324897625,25.0,ab,190.89902822220307,0.25,0.22,342.4596508,51.263379
ztfg,58730.31736999983,31246.40085806115,25.0,ab,374.12698513211126,0.25,0.22,342.4596403,51.2633835
ztfg,58646.45400999999,24054.703049880944,25.0,ab,288.01760468929035,0.25,0.22,342.4596162,51.2633742
ztfg,58649.478149999864,31017.0149947769,25.0,ab,371.38044667949697,0.25,0.22,342.4596279,51.2633773
ztfg,58819.19852000009,23856.130399309135,25.0,ab,285.6400064684393,0.25,0.22,342.4596239,51.2633852
ztfg,58644.45282999985,31246.40085806115,25.0,ab,374.12698513211126,0.25,0.22,342.4596059,51.2633835
ztfg,58652.46668000007,28920.113962154934,25.0,ab,346.27332266163194,0.25,0.22,342.4596199,51.2633801
ztfg,58666.47367999982,30255.19803872309,25.0,ab,362.2588751332047,0.25,0.22,342.4596212,51.2633824
ztfg,58669.45565999998,30874.504755874485,25.0,ab,369.6741085232014,0.25,0.22,342.4596284,51.2633837
ztfg,58648.448160000145,30366.86788465786,25.0,ab,363.5959476165133,0.25,0.22,342.4596334,51.2633885
ztfg,58726.40602000011,31160.18303105461,25.0,ab,373.0946609348661,0.25,0.22,342.4596276,51.2633725
ztfg,58650.47365000006,30817.68416611515,25.0,ab,368.993770456854,0.25,0.22,342.4595928,51.2633829
ztfg,58699.43943999987,28628.592708721244,25.0,ab,342.78280968560887,0.25,0.22,342.4596403,51.2633604
ztfg,58727.39427000005,30283.07694265781,25.0,ab,362.5926815874349,0.25,0.22,342.4596747,51.263375
ztfg,58641.45122000016,29322.432823031155,25.0,ab,351.090464423499,0.25,0.22,342.4596217,51.26338
ztfg,58305.47263000021,29812.610081722476,25.0,ab,356.9595736629139,0.25,0.22,342.4595842,51.2633842
ztfg,58793.15153999999,29457.77902339458,25.0,ab,352.71102437602207,0.25,0.22,342.4596403,51.2633483
ztfg,58302.45173999993,30507.034978225158,25.0,ab,365.27423025678524,0.25,0.22,342.4595216,51.2633952
ztfg,58741.48777000001,30227.344800386552,25.0,ab,361.92537598453947,0.25,0.22,342.4596265,51.2633965
ztfg,58288.430749999825,30846.081377571445,25.0,ab,369.3337828364098,0.25,0.22,342.4595673,51.2633984
ztfg,58299.4694099999,30088.462766457236,25.0,ab,360.2624799319983,0.25,0.22,342.4594818,51.263406
ztfg,58293.45344999991,30931.430109489633,25.0,ab,370.3557009735562,0.25,0.22,342.4596157,51.2633895
ztfg,58304.44611999998,30394.84968770113,25.0,ab,363.9309861273067,0.25,0.22,342.4596024,51.2633858
ztfg,58285.449659999926,21066.869257394144,25.0,ab,252.24294846770687,0.25,0.22,342.4596022,51.2633928
ztfg,58326.484470000025,29593.749953433922,25.0,ab,354.3390644934202,0.25,0.22,342.45959,51.2633971
ztfg,58294.45718999999,30874.504755874485,25.0,ab,369.6741085232014,0.25,0.22,342.4596167,51.2633903
ztfg,58332.45044999989,28628.592708721244,25.0,ab,342.78280968560887,0.25,0.22,342.4596099,51.2633857
ztfg,58321.434599999804,30143.93884279472,25.0,ab,360.9267195441502,0.25,0.22,342.4596002,51.2633863
ztfg,58312.46616999991,29922.64636608189,25.0,ab,358.2770867905709,0.25,0.22,342.4595923,51.263377
ztfg,58820.208240000065,17538.805018417603,25.0,ab,226.15371050338604,0.25,0.22,342.4596515,51.2633885
ztfg,58280.45368999988,28946.762641760284,25.0,ab,346.592399095548,0.25,0.22,342.4595939,51.2633944
ztfg,58745.20152000012,31477.483141013174,25.0,ab,376.89383556813453,0.25,0.22,342.4596224,51.2633789
ztfg,58748.25282000005,14914.201280943966,25.0,ab,192.31081908590278,0.25,0.22,342.4596424,51.2633776
ztfg,58320.458569999784,30507.034978225158,25.0,ab,365.27423025678524,0.25,0.22,342.4596129,51.2633929
ztfg,58296.46741000004,14941.699574067023,25.0,ab,192.66539518249309,0.25,0.22,342.4595861,51.2633823
ztfg,58287.43221999984,30394.84968770113,25.0,ab,363.9309861273067,0.25,0.22,342.4596026,51.2633911
ztfg,58745.24344999995,31304.01190096241,25.0,ab,374.8167876437309,0.25,0.22,342.4596318,51.2633786
ztfg,58298.4717600001,30676.08976917941,25.0,ab,367.29839808171846,0.25,0.22,342.4595608,51.2634096
ztfg,58327.47495000018,14668.982822062875,25.0,ab,189.14885541154496,0.25,0.22,342.4595927,51.2633971
ztfg,58281.43044999987,29702.97844017866,25.0,ab,355.64690550275714,0.25,0.22,342.4595929,51.2633862
ztfg,58307.45033999998,28313.919957993847,25.0,ab,339.0150935871163,0.25,0.22,342.459595,51.2633918
ztfg,58836.110960000195,31477.483141013174,25.0,ab,376.89383556813453,0.25,0.22,342.459661,51.2633833
ztfg,58741.252840000205,30846.081377571445,25.0,ab,369.3337828364098,0.25,0.22,342.4596133,51.2633762
ztfg,58833.11561999982,31017.0149947769,25.0,ab,371.38044667949697,0.25,0.22,342.459635,51.2633807
ztfg,58839.122440000065,22059.720217473285,25.0,ab,264.13079238506805,0.25,0.22,342.4596211,51.2633908
ztfg,58303.44474000018,30619.634336906754,25.0,ab,366.6224322075545,0.25,0.22,342.4596103,51.2633857
ztfg,58315.42807999998,28787.23810835251,25.0,ab,344.6823412617012,0.25,0.22,342.4595081,51.2633908
ztfg,58323.45622000005,30422.85727480961,25.0,ab,364.26633336212325,0.25,0.22,342.4595871,51.2633911
ztfg,58829.10597999999,14763.862777538627,25.0,ab,190.37228277507998,0.25,0.22,342.4596552,51.2633914
ztfg,58314.466190000065,32092.23768048436,25.0,ab,384.25456372026343,0.25,0.22,342.459611,51.2633738
ztfr,58347.40983999986,15275.660582380731,25.0,ab,168.8328407845007,0.25,0.22,342.4596224,51.2633859
ztfr,58476.14941000007,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596182,51.2633765
ztfr,58480.21305999998,24411.811060548895,25.0,ab,247.3251989443088,0.25,0.22,342.4595872,51.2633819
ztfr,58480.20924000023,25304.630494613964,25.0,ab,256.37068695024965,0.25,0.22,342.4595848,51.2633777
ztfr,58476.257420000155,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596186,51.2633879
ztfr,58480.21020000009,24751.41318074314,25.0,ab,250.76583518922416,0.25,0.22,342.4596292,51.2634125
ztfr,58480.20828999998,24637.69076721767,25.0,ab,249.6136708340335,0.25,0.22,342.4595895,51.263364
ztfr,58476.25645999983,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.459627,51.2633759
ztfr,58480.2121100002,24299.648977032306,25.0,ab,246.18884287670923,0.25,0.22,342.4595665,51.2633706
ztfr,58476.24978000019,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596221,51.2633771
ztfr,58476.25168000022,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4596166,51.2633793
ztfr,58476.248809999786,29566.5056508294,25.0,ab,299.54934003225037,0.25,0.22,342.459613,51.2633873
ztfr,58476.25358999986,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596128,51.263398
ztfr,58476.15132000018,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596217,51.263387
ztfr,58476.252650000155,29840.0811593022,25.0,ab,302.3210359499151,0.25,0.22,342.4596189,51.2633818
ztfr,58476.15419000015,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4596149,51.2633724
ztfr,58379.30504000001,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596162,51.2633881
ztfr,58387.42947999993,29187.708481971455,25.0,ab,295.711604072597,0.25,0.22,342.4596256,51.2633697
ztfr,58476.24593999982,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596211,51.2633881
ztfr,58350.39121000003,30394.84968770113,25.0,ab,307.9416036461826,0.25,0.22,342.4596195,51.2633983
ztfr,58355.43418999994,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596133,51.2633837
ztfr,58346.39262000006,26424.087573219447,25.0,ab,267.71232579830524,0.25,0.22,342.4596102,51.2633947
ztfr,58372.36756000016,27669.416454115126,25.0,ab,280.3292190085091,0.25,0.22,342.4596181,51.2633959
ztfr,58374.329909999855,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596179,51.2633907
ztfr,58476.157060000114,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596107,51.2633707
ztfr,58386.27698000008,28523.31512299014,25.0,ab,288.98038616828984,0.25,0.22,342.4596262,51.2633835
ztfr,58383.30755000003,29133.992225701673,25.0,ab,295.16738456608374,0.25,0.22,342.4596259,51.2633763
ztfr,58375.36620000005,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596224,51.2633895
ztfr,58378.28764999984,29053.603143031454,25.0,ab,294.3529326675725,0.25,0.22,342.4596133,51.2633859
ztfr,58385.26990000019,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596281,51.2633789
ztfr,58371.31160000013,29295.438297694327,25.0,ab,296.8030551754999,0.25,0.22,342.4596158,51.2633823
ztfr,58382.349969999865,28575.905433749496,25.0,ab,289.51319829922267,0.25,0.22,342.4596199,51.2633854
ztfr,58380.32855000021,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.4596261,51.2633831
ztfr,58476.24500000011,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596248,51.2633829
ztfr,58476.15036999993,30704.356507300683,25.0,ab,311.0773331314803,0.25,0.22,342.4596237,51.2633839
ztfr,58476.23735000007,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.459621,51.2633901
ztfr,58476.23830999993,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596392,51.2633774
ztfr,58476.246900000144,30704.356507300683,25.0,ab,311.0773331314803,0.25,0.22,342.4596344,51.2633883
ztfr,58476.244030000176,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596262,51.2633913
ztfr,58476.240220000036,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4596337,51.2633932
ztfr,58476.2392500001,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596424,51.2633854
ztfr,58760.2326799999,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596174,51.2633767
ztfr,58476.25552000012,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.4596497,51.2633774
ztfr,58476.23256999999,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.4596248,51.2633827
ztfr,58476.2344800001,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596258,51.2633853
ztfr,58476.23543999996,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596237,51.2633851
ztfr,58476.242130000144,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596213,51.2633908
ztfr,58476.24309,29840.0811593022,25.0,ab,302.3210359499151,0.25,0.22,342.4595785,51.2633898
ztfr,58476.229700000025,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596115,51.2633857
ztfr,58353.43715000013,28893.48981559081,25.0,ab,292.73076459226365,0.25,0.22,342.4596086,51.2634008
ztfr,58476.230659999885,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596293,51.263384
ztfr,58476.1532399999,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.4596261,51.2633807
ztfr,58476.15993000008,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.4596158,51.2633716
ztfr,58476.16184000019,30116.18803078821,25.0,ab,305.11837805414456,0.25,0.22,342.4596253,51.2633715
ztfr,58476.22874999978,30535.14593940289,25.0,ab,309.3629975066059,0.25,0.22,342.4596108,51.2633894
ztfr,58450.240060000215,28602.236939542832,25.0,ab,289.77997264434134,0.25,0.22,342.4595933,51.2633779
ztfr,58451.23217000021,30676.08976917941,25.0,ab,310.79095222299253,0.25,0.22,342.4596261,51.2633924
ztfr,58476.1140399999,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.4596096,51.2633784
ztfr,58469.100310000125,28549.598169004057,25.0,ab,289.2466695492373,0.25,0.22,342.459629,51.2633754
ztfr,58476.113090000115,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596246,51.2633778
ztfr,58450.32732999977,19319.68317016926,25.0,ab,195.73494452138732,0.25,0.22,342.4595753,51.2633682
ztfr,58456.135950000025,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596357,51.2633854
ztfr,58451.241650000215,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4596445,51.2633896
ztfr,58476.24787000008,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596502,51.2633776
ztfr,58476.25455000019,30255.19803872309,25.0,ab,306.52674049732707,0.25,0.22,342.4596344,51.2633696
ztfr,58480.20733000012,25072.636247771163,25.0,ab,254.02026636441042,0.25,0.22,342.4595852,51.2634241
ztfr,58476.18190999981,28392.26239424908,25.0,ab,287.6526419002515,0.25,0.22,342.4596173,51.263397
ztfr,58476.14749999996,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596076,51.2633827
ztfr,58476.250719999894,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4595964,51.2633967
ztfr,58354.42836999986,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596146,51.2633827
ztfr,58480.24269999983,19355.304139797456,25.0,ab,196.09583390308993,0.25,0.22,342.4596153,51.2633722
ztfr,58359.38180000009,29376.496519615306,25.0,ab,297.6242863743222,0.25,0.22,342.4596271,51.2633881
ztfr,58480.224529999774,22511.270159128806,25.0,ab,228.0701074076897,0.25,0.22,342.4595716,51.2633835
ztfr,58480.22836000007,22719.564377352668,25.0,ab,230.18041412903,0.25,0.22,342.4596197,51.2633944
ztfr,58480.23982999986,19897.56811090657,25.0,ab,201.58971324707812,0.25,0.22,342.4595956,51.2633951
ztfr,58480.21401999984,24032.558049332427,25.0,ab,243.48284467502944,0.25,0.22,342.4595653,51.2633237
ztfr,58480.22740000021,22181.964198002195,25.0,ab,224.73378540572207,0.25,0.22,342.4595769,51.2633803
ztfr,58480.22262000013,23227.36796357105,25.0,ab,235.32516240987596,0.25,0.22,342.4596207,51.2633892
ztfr,58480.22071000002,23878.112829131784,25.0,ab,241.9181023166121,0.25,0.22,342.4595621,51.2633991
ztfr,58480.23217999982,21617.22784335473,25.0,ab,219.0122299292425,0.25,0.22,342.4595935,51.2633936
ztfr,58480.217840000056,23922.138475120555,25.0,ab,242.3641426216848,0.25,0.22,342.4595716,51.2633481
ztfr,58480.23600000003,20473.872763416417,25.0,ab,207.42847148099196,0.25,0.22,342.4596188,51.2633807
ztfr,58480.21592999995,25304.630494613964,25.0,ab,256.37068695024965,0.25,0.22,342.4595816,51.2634021
ztfr,58480.235049999785,20777.82097504269,25.0,ab,210.50788462747175,0.25,0.22,342.4596138,51.2633792
ztfr,58480.2254900001,23291.63630213964,25.0,ab,235.97628901342335,0.25,0.22,342.4595405,51.2633941
ztfr,58480.22357999999,23120.64790175594,25.0,ab,234.24394150191856,0.25,0.22,342.4596146,51.2633918
ztfr,58480.23314000014,20989.398836235243,25.0,ab,212.6514591652997,0.25,0.22,342.4595838,51.2633923
ztfr,58480.22166999988,23834.168206731545,25.0,ab,241.4728828918544,0.25,0.22,342.4595815,51.2633868
ztfr,58480.230270000175,21517.905703397573,25.0,ab,218.00596013780634,0.25,0.22,342.4595497,51.2634168
ztfr,58480.23121999996,21359.93860189796,25.0,ab,216.40553628116805,0.25,0.22,342.4596122,51.2633675
ztfr,58476.23352999985,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596187,51.2633923
ztfr,58480.25895000016,16764.862660738978,25.0,ab,185.29211048583232,0.25,0.22,342.4595429,51.2633835
ztfr,58480.23792000022,20436.193210844693,25.0,ab,207.0467258246447,0.25,0.22,342.4596159,51.2633948
ztfr,58486.10429999977,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596169,51.2633808
ztfr,58490.13530999981,28946.762641760284,25.0,ab,293.27049154238676,0.25,0.22,342.4596093,51.2633946
ztfr,58480.2474799999,19072.16520593907,25.0,ab,193.22724734178502,0.25,0.22,342.459605,51.2633811
ztfr,58480.23887,20682.355559317646,25.0,ab,209.54068875339524,0.25,0.22,342.4596058,51.2633836
ztfr,58476.199120000005,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596321,51.263386
ztfr,58480.22930999985,21817.249589883,25.0,ab,221.03872514217815,0.25,0.22,342.4596332,51.2633741
ztfr,58480.22644999996,22656.874550129134,25.0,ab,229.54528001499858,0.25,0.22,342.4595744,51.2633977
ztfr,58480.23695999989,20492.738583802467,25.0,ab,207.61960817169688,0.25,0.22,342.4596156,51.2633907
ztfr,58480.234089999925,21066.869257394144,25.0,ab,213.43634101113656,0.25,0.22,342.4596133,51.2633905
ztfr,58480.21688999981,23659.196974857612,25.0,ab,239.70018382313654,0.25,0.22,342.4595529,51.2633773
ztfr,58480.214980000164,24660.393372343413,25.0,ab,249.84367942763402,0.25,0.22,342.4595743,51.2634244
ztfr,58359.3074500002,30902.95432513592,25.0,ab,313.08940198963165,0.25,0.22,342.4596255,51.2633807
ztfr,58368.30465999991,28893.48981559081,25.0,ab,292.73076459226365,0.25,0.22,342.4596213,51.263391
ztfr,58475.159920000006,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596213,51.2633838
ztfr,58472.10462999996,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.459618,51.2633821
ztfr,58476.186689999886,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596062,51.2633909
ztfr,58476.17903999984,26570.51670355073,25.0,ab,269.1958541486026,0.25,0.22,342.4596243,51.2633817
ztfr,58476.15609999979,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596285,51.2633801
ztfr,58476.155150000006,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596271,51.263375
ztfr,58476.160879999865,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4596187,51.2633809
ztfr,58424.2461600001,29376.496519615306,25.0,ab,297.6242863743222,0.25,0.22,342.4596028,51.2633783
ztfr,58476.15897000022,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596277,51.2633826
ztfr,58425.22530000005,29295.438297694327,25.0,ab,296.8030551754999,0.25,0.22,342.4596273,51.2633791
ztfr,58388.25783000002,28866.89017948273,25.0,ab,292.4612737185239,0.25,0.22,342.4596226,51.2633751
ztfr,58754.17122999998,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596269,51.263369
ztfr,58757.30843999982,29512.0922666639,25.0,ab,298.9980576619836,0.25,0.22,342.4596207,51.2633827
ztfr,58357.222709999885,28973.435877013213,25.0,ab,293.54072807662243,0.25,0.22,342.459603,51.26339
ztfr,58365.34671000019,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.4596187,51.263404
ztfr,58356.46629999997,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4595864,51.2633897
ztfr,58376.37130000023,30846.081377571445,25.0,ab,312.5132008615775,0.25,0.22,342.4596508,51.263385
ztfr,58390.19537999993,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596555,51.2633869
ztfr,58428.12423000019,28418.424680635944,25.0,ab,287.9177018201985,0.25,0.22,342.4596242,51.2633876
ztfr,58389.25644000014,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4596099,51.263384
ztfr,58400.21786000021,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4596265,51.2633791
ztfr,58427.2239000001,27516.931328087932,25.0,ab,278.7843350981272,0.25,0.22,342.4596221,51.2633834
ztfr,58431.17995999986,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4596575,51.2633599
ztfr,58437.26138000004,29457.77902339458,25.0,ab,298.447789856634,0.25,0.22,342.4596059,51.2633732
ztfr,58434.20864999993,29539.286429602842,25.0,ab,299.2735719096695,0.25,0.22,342.4596098,51.263388
ztfr,58435.26425000001,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.4595682,51.2633829
ztfr,58373.30673999991,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596142,51.2633893
ztfr,58377.29346999992,15038.34347961358,25.0,ab,166.20991522191392,0.25,0.22,342.4596217,51.2633838
ztfr,58384.20324999979,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4596401,51.2633683
ztfr,58436.26138000004,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.4596053,51.2633841
ztfr,58426.137730000075,28418.424680635944,25.0,ab,287.9177018201985,0.25,0.22,342.4595747,51.2633795
ztfr,58439.2135999999,28209.7995366343,25.0,ab,285.8040423658871,0.25,0.22,342.4596337,51.2633833
ztfr,58430.19041999988,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596156,51.263374
ztfr,58439.2131500002,27822.746576751277,25.0,ab,281.88266389594827,0.25,0.22,342.4596241,51.2633837
ztfr,58429.14368000021,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596202,51.2633822
ztfr,58471.13987000007,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596158,51.2633757
ztfr,58476.23162000021,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596271,51.2633881
ztfr,58740.23210000014,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.459623,51.2633697
ztfr,58476.22778999992,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596387,51.2633732
ztfr,58476.22300999984,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.459627,51.263388
ztfr,58476.21632000012,29840.0811593022,25.0,ab,302.3210359499151,0.25,0.22,342.4596256,51.2633803
ztfr,58476.21919000009,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596334,51.2633824
ztfr,58476.224930000026,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.4596219,51.2633831
ztfr,58476.21154000005,29730.348496770224,25.0,ab,301.209293256016,0.25,0.22,342.459624,51.2633812
ztfr,58476.20294000022,30732.649292042897,25.0,ab,311.363977928038,0.25,0.22,342.4596217,51.2633789
ztfr,58476.21727999998,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596116,51.2633909
ztfr,58476.214410000015,30535.14593940289,25.0,ab,309.3629975066059,0.25,0.22,342.4596334,51.2633858
ztfr,58476.21249999991,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596153,51.2633892
ztfr,58476.20198999997,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596075,51.2633897
ztfr,58476.22397000017,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596266,51.2633754
ztfr,58476.19625000004,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.4596271,51.2633799
ztfr,58476.20390000008,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.4596285,51.2633816
ztfr,58476.2105899998,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.459625,51.2633841
ztfr,58476.2211000002,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4596076,51.2633907
ztfr,58476.22014999995,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596156,51.2633818
ztfr,58476.22206000006,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596263,51.2633837
ztfr,58476.20103000011,29295.438297694327,25.0,ab,296.8030551754999,0.25,0.22,342.4596346,51.2633653
ztfr,58450.23086000001,28813.764348397,25.0,ab,291.92303603063704,0.25,0.22,342.4595959,51.2633896
ztfr,58450.23959999997,28973.435877013213,25.0,ab,293.54072807662243,0.25,0.22,342.4596015,51.2633793
ztfr,58441.23302999977,30676.08976917941,25.0,ab,310.79095222299253,0.25,0.22,342.4596272,51.2633786
ztfr,58442.213930000085,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.4596268,51.2633859
ztfr,58450.22620999999,29214.603738773345,25.0,ab,295.984089990282,0.25,0.22,342.459609,51.2633777
